"","onset","onset_low","onset_high","year","offset","offset_low","offset_high","duration","scientificName","Order","id_cells","lon","lat","OS","prec","temp","bio4","bio15","pop","numObs","prec_seas","temp_seas","higher_taxon","flights","development","immature.habitat","diapause.stage","larval.diet","seas","elevation","lon_cor","lat_cor","elev_cor","hopkins_cor","hopkins_onset","mean_onset","sd_onset","seas2"
"680",105.25,102,114.8,2017,294.7,261.2,309,189.45,"Hermeuptychia sosybius","Lepidoptera",2155,146923.310682897,-550719.243106784,"Lepidoptera:Hermeuptychia sosybius",0.494264145957794,0.58680932668327,727.870671386719,0.706970109343529,-1.74346456574874,-0.288316462293012,0.119759227780063,-0.646318137386582,"Lepidoptera","not univoltine","holometabolous","above ground","Egg","live plants","Summer",154.52857125881,475000,1825000,-8967,12.8700000000001,118.12,127.49,42.4873128121796,"Summer"
"681",128.8,118,141.4,2019,266.4,246,270,137.6,"Hermeuptychia sosybius","Lepidoptera",2351,1471923.3106829,-375719.243106784,"Lepidoptera:Hermeuptychia sosybius",0.135631342032176,0.540528148823322,816.129429931641,0.391445961594582,-0.229413383703094,-0.38987855876648,-0.774153466288343,-0.23570070573503,"Lepidoptera","not univoltine","holometabolous","above ground","Egg","live plants","Summer",105.263965773836,1800000,2e+06,-9129,-3.10999999999986,125.69,127.49,42.4873128121796,"Summer"
"682",172.55,172,181.25,2018,296.25,275.3,299,123.7,"Hylephila phyleus","Lepidoptera",1612,446923.310682897,-1100719.24310678,"Lepidoptera:Hylephila phyleus",1.67412583682171,1.15837270791888,679.888642282197,0.462452924612797,-1.05986344389139,-0.491440655239948,-0.572983362313504,-0.86955102533051,"Lepidoptera","not univoltine","holometabolous","above ground","Pupae","live plants","Fall",15.984365758482,775000,1275000,-9422,37.02,209.57,188.05,32.1454825046156,"Fall"
"683",159.2,148,183,2019,286.8,258.1,291,127.6,"Hylephila phyleus","Lepidoptera",1612,446923.310682897,-1100719.24310678,"Lepidoptera:Hylephila phyleus",1.78267569929542,1.17232863352578,608.443260115807,0.658070606414718,-1.05986344389139,-0.186754365819544,-0.0187781447587879,-1.20194545067918,"Lepidoptera","not univoltine","holometabolous","above ground","Pupae","live plants","Fall",15.984365758482,775000,1275000,-9422,37.02,196.22,188.05,32.1454825046156,"Fall"
"684",157.35,148,165.6,2019,319,293.15,330,161.65,"Hylephila phyleus","Lepidoptera",1986,1421923.3106829,-725719.243106784,"Lepidoptera:Hylephila phyleus",0.437804457495038,1.0974209886494,644.951395670573,0.694449165411163,-0.602158997623274,-0.491440655239948,0.0842860926722982,-1.03209401493465,"Lepidoptera","not univoltine","holometabolous","above ground","Pupae","live plants","Fall",8.87663810176014,1750000,1650000,-9445,14.4500000000001,171.8,188.05,32.1454825046156,"Fall"
"685",132.4,103,152,2019,255.6,231.8,264,123.2,"Hylephila phyleus","Lepidoptera",2073,1021923.3106829,-675719.243106784,"Lepidoptera:Hylephila phyleus",0.509819917399016,0.680336191986919,785.232059936523,0.47031030356884,0.575449145444786,-0.38987855876648,-0.550722591335995,-0.379448464273075,"Lepidoptera","not univoltine","holometabolous","above ground","Pupae","live plants","Fall",293.113512239915,1350000,1700000,-8513,6.33000000000011,138.73,188.05,32.1454825046156,"Fall"
"686",222.4,207,235,2019,291.35,273.35,293,68.95,"Hylephila phyleus","Lepidoptera",2166,1171923.3106829,-525719.243106784,"Lepidoptera:Hylephila phyleus",0.116831875571499,0.700005271834395,790.022716064453,0.468820958733559,-0.784895686441175,-0.491440655239948,-0.554942059999808,-0.357160286333487,"Lepidoptera","not univoltine","holometabolous","above ground","Pupae","live plants","Fall",305.886195392505,1500000,1850000,-8471,-1.28999999999988,221.11,188.05,32.1454825046156,"Fall"
"687",132.8,104,168,2019,305.75,277.45,317,172.95,"Hylephila phyleus","Lepidoptera",2225,-1953076.6893171,-450719.243106784,"Lepidoptera:Hylephila phyleus",-1.48816570410914,0.481870255876255,565.660936091496,1.28516232233781,0.703567999290888,-0.694564848186884,1.75783784234726,-1.40098709029171,"Lepidoptera","not univoltine","holometabolous","above ground","Pupae","live plants","Fall",402.855812707764,-1625000,1925000,-8153,17.5300000000001,150.33,188.05,32.1454825046156,"Fall"
"688",194.25,192,197,2019,264.15,230.6,270,69.9,"Hylephila phyleus","Lepidoptera",2258,1296923.3106829,-450719.243106784,"Lepidoptera:Hylephila phyleus",0.367534119644553,0.603015200705093,818.577755737305,0.445045741200447,0.0394306634182114,-0.694564848186884,-0.622299721556657,-0.22431004864057,"Lepidoptera","not univoltine","holometabolous","above ground","Pupae","live plants","Fall",227.003098959061,1625000,1925000,-8730,-2.69999999999987,191.55,188.05,32.1454825046156,"Fall"
"689",164.95,164,178.3,2019,292.4,248.45,300,127.45,"Hylephila phyleus","Lepidoptera",2351,1471923.3106829,-375719.243106784,"Lepidoptera:Hylephila phyleus",0.135631342032176,0.540528148823322,816.129429931641,0.391445961594582,-0.229413383703094,0.321056116547796,-0.774153466288343,-0.23570070573503,"Lepidoptera","not univoltine","holometabolous","above ground","Pupae","live plants","Fall",105.263965773836,1800000,2e+06,-9129,-3.10999999999986,161.84,188.05,32.1454825046156,"Fall"
"690",155,128,163.5,2019,279.75,270.5,292,124.75,"Hylephila phyleus","Lepidoptera",2350,1446923.3106829,-350719.243106784,"Lepidoptera:Hylephila phyleus",0.245015366168036,0.450913501349246,826.13110168457,0.481561427116394,-0.38592269403587,1.94604966012328,-0.518846989314901,-0.189168657980027,"Lepidoptera","not univoltine","holometabolous","above ground","Pupae","live plants","Fall",127.995351921435,1775000,2025000,-9054,-4.65999999999987,150.34,188.05,32.1454825046156,"Fall"
"691",167.5,154,175.5,2019,296.75,269,308,129.25,"Hylephila phyleus","Lepidoptera",2351,1471923.3106829,-350719.243106784,"Lepidoptera:Hylephila phyleus",0.135631342032176,0.540528148823322,816.129429931641,0.391445961594582,-0.229413383703094,1.94604966012328,-0.774153466288343,-0.23570070573503,"Lepidoptera","not univoltine","holometabolous","above ground","Pupae","live plants","Fall",106.069185610826,1800000,2025000,-9126,-4.13999999999986,163.36,188.05,32.1454825046156,"Fall"
"692",229.6,208,237.6,2019,308,295,340,78.4,"Hylephila phyleus","Lepidoptera",2615,621923.310682897,-25719.2431067843,"Lepidoptera:Hylephila phyleus",0.322465857243206,-0.502587422138953,1078.50702270508,0.437308303713799,-2.09679807686191,0.0163698271273921,-0.644220685889246,0.984991892299989,"Lepidoptera","not univoltine","holometabolous","above ground","Pupae","live plants","Fall",205.117568046188,950000,2350000,-8801,-13.5899999999998,216.01,188.05,32.1454825046156,"Fall"
"693",219.25,208,233,2019,300.6,280.2,315,81.35,"Hylephila phyleus","Lepidoptera",2587,-2153076.6893171,-719.243106784299,"Lepidoptera:Hylephila phyleus",-0.259749093023685,0.182591579848001,517.560978245091,1.26907940168638,0.722624558009765,-0.694564848186884,1.71227325709895,-1.624768633099,"Lepidoptera","not univoltine","holometabolous","above ground","Pupae","live plants","Fall",71.3977605803941,-1825000,2375000,-9240,12.0000000000001,231.25,188.05,32.1454825046156,"Fall"
"694",189.15,182,198.9,2019,293.45,281.9,298,104.3,"Hylephila phyleus","Lepidoptera",2624,1521923.3106829,-719.243106784299,"Lepidoptera:Hylephila phyleus",-0.129895056724633,0.0477239895301908,937.234724564986,0.418908781174457,0.0264470560929116,-0.288316462293012,-0.69634844498489,0.327732837423613,"Lepidoptera","not univoltine","holometabolous","above ground","Pupae","live plants","Fall",82.5526538750193,1850000,2375000,-9203,-17.7699999999999,171.38,188.05,32.1454825046156,"Fall"
"695",214.4,191,219.7,2019,300.3,284.45,307,85.9,"Hylephila phyleus","Lepidoptera",2715,1521923.3106829,24280.7568932157,"Lepidoptera:Hylephila phyleus",0.139959782035274,-0.236659117005188,987.247207641602,0.444415647685528,0.584946216489698,2.14917385307022,-0.62408484195221,0.560412264259017,"Lepidoptera","not univoltine","holometabolous","above ground","Pupae","live plants","Fall",96.3133957511477,1850000,2400000,-9158,-19.2199999999999,195.18,188.05,32.1454825046156,"Fall"
"696",221.2,208,228.1,2019,294.9,285.45,301,73.7,"Hylephila phyleus","Lepidoptera",2715,1546923.3106829,24280.7568932157,"Lepidoptera:Hylephila phyleus",0.139959782035274,-0.236659117005188,987.247207641602,0.444415647685528,0.584946216489698,1.53980127422941,-0.62408484195221,0.560412264259017,"Lepidoptera","not univoltine","holometabolous","above ground","Pupae","live plants","Fall",54.218742617247,1875000,2400000,-9296,-18.0399999999999,203.16,188.05,32.1454825046156,"Fall"
"697",197.05,193,218.65,2019,308.95,281.75,313,111.9,"Hylephila phyleus","Lepidoptera",2678,-2178076.6893171,49280.7568932157,"Lepidoptera:Hylephila phyleus",-0.686433788593116,0.0999527707833013,516.261647100034,1.29353473497474,0.644835542548133,-0.694564848186884,1.7815577572556,-1.63081367640625,"Lepidoptera","not univoltine","holometabolous","above ground","Pupae","live plants","Fall",50.8887580421599,-1850000,2425000,-9307,10.8700000000001,207.92,188.05,32.1454825046156,"Fall"
"698",215.25,204,219,2016,296.25,281.5,297,81,"Hylephila phyleus","Lepidoptera",2715,1546923.3106829,49280.7568932157,"Lepidoptera:Hylephila phyleus",-0.374271417477401,-0.203738801922665,937.00539855957,0.505596452057362,0.584946216489698,-0.0851922693460759,-0.450753266377165,0.326665914923146,"Lepidoptera","not univoltine","holometabolous","above ground","Pupae","live plants","Fall",73.75914392856,1875000,2425000,-9232,-19.6799999999999,195.57,188.05,32.1454825046156,"Fall"
"699",171.2,161,188,2017,296.4,286,297,125.2,"Hylephila phyleus","Lepidoptera",2715,1546923.3106829,49280.7568932157,"Lepidoptera:Hylephila phyleus",-0.363235279991937,-0.219810207453453,855.392906494141,0.641808002889156,0.584946216489698,-0.38987855876648,-0.0648517902588733,-0.0530302470790913,"Lepidoptera","not univoltine","holometabolous","above ground","Pupae","live plants","Fall",73.75914392856,1875000,2425000,-9232,-19.6799999999999,151.52,188.05,32.1454825046156,"Fall"
"700",178.95,176,206,2019,291.25,283.4,296,112.3,"Hylephila phyleus","Lepidoptera",2715,1546923.3106829,49280.7568932157,"Lepidoptera:Hylephila phyleus",0.139959782035274,-0.236659117005188,987.247207641602,0.444415647685528,0.584946216489698,0.727304502441668,-0.62408484195221,0.560412264259017,"Lepidoptera","not univoltine","holometabolous","above ground","Pupae","live plants","Fall",73.75914392856,1875000,2425000,-9232,-19.6799999999999,159.27,188.05,32.1454825046156,"Fall"
"701",153.8,119,177,2019,296.6,277,305,142.8,"Hylephila phyleus","Lepidoptera",2770,-2053076.6893171,124280.756893216,"Lepidoptera:Hylephila phyleus",-0.253671045904762,0.724568663994348,824.641669921875,1.32774903178215,-0.501901842363643,-0.38987855876648,1.87849041503463,-0.196098130534378,"Lepidoptera","not univoltine","holometabolous","above ground","Pupae","live plants","Fall",27.8488516742168,-1725000,2500000,-9383,7.63000000000012,161.43,188.05,32.1454825046156,"Fall"
"702",214.7,212,222.8,2016,275.85,257.65,288,61.15,"Hylephila phyleus","Lepidoptera",2888,621923.310682897,249280.756893216,"Lepidoptera:Hylephila phyleus",-0.536750164929802,-0.796446927771622,1113.63019991469,0.564844297266555,1.29167191429098,-0.694564848186884,-0.282897964947627,1.14839991043919,"Lepidoptera","not univoltine","holometabolous","above ground","Pupae","live plants","Fall",221.218624533668,950000,2625000,-8749,-25.1099999999999,189.59,188.05,32.1454825046156,"Fall"
"703",227.2,222,237.15,2019,299.1,286,303,71.9,"Hylephila phyleus","Lepidoptera",2899,1746923.3106829,274280.756893216,"Lepidoptera:Hylephila phyleus",0.737542236350211,-0.504772415062934,986.858995863971,0.432491898887298,1.84061507119078,-0.288316462293012,-0.657866061195377,0.558606137301242,"Lepidoptera","not univoltine","holometabolous","above ground","Pupae","live plants","Fall",4.51859038880027,2075000,2650000,-9459,-28.0099999999999,199.19,188.05,32.1454825046156,"Fall"
"704",235,227,254.6,2019,297.8,288.4,301,62.8,"Hylephila phyleus","Lepidoptera",2899,1746923.3106829,299280.756893216,"Lepidoptera:Hylephila phyleus",0.737542236350211,-0.504772415062934,986.858995863971,0.432491898887298,1.84061507119078,0.0163698271273921,-0.657866061195377,0.558606137301242,"Lepidoptera","not univoltine","holometabolous","above ground","Pupae","live plants","Fall",14.1720053838237,2075000,2675000,-9428,-29.3199999999999,205.68,188.05,32.1454825046156,"Fall"
"705",60.6,58,63.85,2017,191.2,120.8,264,130.6,"Hyles lineata","Lepidoptera",1606,-203076.689317103,-1150719.24310678,"Lepidoptera:Hyles lineata",-0.758058578550676,1.4029355523035,623.119201660156,0.81459742128849,-0.229471882784858,-0.288316462293012,0.424678585180917,-1.13366670391954,"Lepidoptera","not univoltine","holometabolous","above ground","Larvae","live plants","Spring",370.043609529253,125000,1225000,-8260,32.6,93.2,64.4341463414634,20.4556973696339,"Spring"
"706",70.9,61,79,2017,117.6,99.9,122,46.7,"Hyles lineata","Lepidoptera",1606,-178076.689317103,-1150719.24310678,"Lepidoptera:Hyles lineata",-0.758058578550676,1.4029355523035,623.119201660156,0.81459742128849,-0.229471882784858,-0.491440655239948,0.424678585180917,-1.13366670391954,"Lepidoptera","not univoltine","holometabolous","above ground","Larvae","live plants","Spring",257.002940121665,150000,1225000,-8631,36.11,107.01,64.4341463414634,20.4556973696339,"Spring"
"707",59.35,50,67,2017,237.8,123.15,306,178.45,"Hyles lineata","Lepidoptera",1606,-153076.689317103,-1125719.24310678,"Lepidoptera:Hyles lineata",-0.758058578550676,1.4029355523035,623.119201660156,0.81459742128849,-0.229471882784858,-0.491440655239948,0.424678585180917,-1.13366670391954,"Lepidoptera","not univoltine","holometabolous","above ground","Larvae","live plants","Spring",176.243288370256,175000,1250000,-8896,37.56,96.91,64.4341463414634,20.4556973696339,"Spring"
"708",74.75,62,79,2017,190.5,118,267,115.75,"Hyles lineata","Lepidoptera",1880,-103076.689317103,-850719.243106784,"Lepidoptera:Hyles lineata",-0.521884169920929,1.1262133704573,670.422730102539,0.671955108344555,1.01663505805685,-0.0851922693460759,0.0205580918318074,-0.913590490778825,"Lepidoptera","not univoltine","holometabolous","above ground","Larvae","live plants","Spring",186.398375462031,225000,1525000,-8863,25.8300000000001,100.58,64.4341463414634,20.4556973696339,"Spring"
"709",83.5,81,86,2017,174.5,133,177,91,"Hyles lineata","Lepidoptera",1880,-103076.689317103,-825719.243106784,"Lepidoptera:Hyles lineata",-0.521884169920929,1.1262133704573,670.422730102539,0.671955108344555,1.01663505805685,-0.593002751713416,0.0205580918318074,-0.913590490778825,"Lepidoptera","not univoltine","holometabolous","above ground","Larvae","live plants","Spring",183.402957808132,225000,1550000,-8873,24.9300000000001,108.43,64.4341463414634,20.4556973696339,"Spring"
"710",83.3,79,98.1,2017,259.5,231.2,263,176.2,"Hyles lineata","Lepidoptera",1867,-1353076.6893171,-800719.243106784,"Lepidoptera:Hyles lineata",-2.47991239849549,1.77531345479857,674.489349975586,1.90425879240036,-1.22483892944496,0.6257424059682,3.51180246721075,-0.894670838663802,"Lepidoptera","not univoltine","holometabolous","above ground","Larvae","live plants","Spring",817.884160272356,-1025000,1575000,-6791,13.1100000000001,96.4100000000001,64.4341463414634,20.4556973696339,"Spring"
"711",68.9,59,81,2017,131.9,98.55,149,63,"Hyles lineata","Lepidoptera",1880,-103076.689317103,-800719.243106784,"Lepidoptera:Hyles lineata",-0.521884169920929,1.1262133704573,670.422730102539,0.671955108344555,1.01663505805685,-0.694564848186884,0.0205580918318074,-0.913590490778825,"Lepidoptera","not univoltine","holometabolous","above ground","Larvae","live plants","Spring",189.840301464846,225000,1575000,-8851,23.7100000000002,92.6100000000002,64.4341463414634,20.4556973696339,"Spring"
"712",60.4,7,88,2017,216,118.95,334,155.6,"Hyles lineata","Lepidoptera",2044,-1878076.6893171,-650719.243106784,"Lepidoptera:Hyles lineata",-2.40206211756465,0.705199306623624,390.618493860418,2.01374401016669,1.57497532985763,0.524180309494732,3.82198546484312,-2.215359275488,"Lepidoptera","not univoltine","holometabolous","above ground","Larvae","live plants","Spring",61.7105763635234,-1550000,1725000,-9272,36.1200000000001,96.5200000000001,64.4341463414634,20.4556973696339,"Spring"
"713",30,26,33.2,2018,154.8,102,322,124.8,"Hyles lineata","Lepidoptera",2044,-1878076.6893171,-650719.243106784,"Lepidoptera:Hyles lineata",-2.66458514960333,0.678728566552979,387.790514512496,1.25800153613091,1.57497532985763,0.0163698271273921,1.68088851297123,-2.22851624297487,"Lepidoptera","not univoltine","holometabolous","above ground","Larvae","live plants","Spring",61.7105763635234,-1550000,1725000,-9272,36.1200000000001,66.1200000000001,64.4341463414634,20.4556973696339,"Spring"
"714",43.2,32,65,2019,152.6,123,241,109.4,"Hyles lineata","Lepidoptera",2044,-1878076.6893171,-650719.243106784,"Lepidoptera:Hyles lineata",-1.82461970067837,0.462898524417501,433.873819177801,1.28205891359936,1.57497532985763,2.65698433543756,1.74904556294179,-2.01411703188635,"Lepidoptera","not univoltine","holometabolous","above ground","Larvae","live plants","Spring",61.7105763635234,-1550000,1725000,-9272,36.1200000000001,79.3200000000001,64.4341463414634,20.4556973696339,"Spring"
"715",49.25,47,68.6,2017,266.3,128.7,332,217.05,"Hyles lineata","Lepidoptera",2044,-1853076.6893171,-650719.243106784,"Lepidoptera:Hyles lineata",-2.40206211756465,0.705199306623624,390.618493860418,2.01374401016669,1.57497532985763,-0.694564848186884,3.82198546484312,-2.215359275488,"Lepidoptera","not univoltine","holometabolous","above ground","Larvae","live plants","Spring",214.587058745527,-1525000,1725000,-8770,30.9000000000001,80.1500000000001,64.4341463414634,20.4556973696339,"Spring"
